ID,MEMBER ID,PROJECT,YEAR,JANUARY,FEBRUARY,MARCH,APRIL,MAY,JUNE,JULY,AUGUST,SEPTEMBER,OCTOBER,NOVEMBER,DECEMBER,TOTAL,JAN PAYED DATE,JAN CON NO,JAN REMARKS,FEB PAYED DATE,FEB CON NO,FEB REMARKS,MAR PAYED DATE,MAR CON NO,MAR REMARKS,APR PAYED DATE,APR CON NO,APR REMARKS,MAY PAYED DATE,MAY CON NO,MAY REMARKS,JUN PAYED DATE,JUN CON NO,JUN REMARKS,JULY PAYED DATE,JUL CON NO,JUL REMARKS,AUG PAYED DATE,AUG CON NO,AUG REMARKS,SEP PAYED DATE,SEP CON NO,SEP REMARKS,OCT PAYED DATE,OCT CON NO,OCT REMARKS,NOV PAYED DATE,NOV CON NO,NOV REMARKS,DEC PAYED DATE,DEC CON NO,DEC REMARKS,NOT COUNTED,NOTES,Date Created,Created by,Date Updated,Updated By,JANUARY PENALTY,FEBRUARY PENALTY,MARCH PENALTY,APRIL PENALTY,MAY PENALTY,JUNE PENALTY,JULY PENALTY,AUGUST PENALTY,SEPTEMBER PENALTY,OCTOBER PENALTY,NOVEMBER PENALTY,DECEMBER PENALTY,TOTAL PENALTY,JANUARY_PAYMENT_DATE,FEBRUARY_PAYMENT_DATE,MARCH_PAYMENT_DATE,APRIL_PAYMENT_DATE,MAY_PAYMENT_DATE,JUNE_PAYMENT_DATE,JULY_PAYMENT_DATE,AUGUST_PAYMENT_DATE,SEPTEMBER_PAYMENT_DATE,OCTOBER_PAYMENT_DATE,NOVEMBER_PAYMENT_DATE,DECEMBER_PAYMENT_DATE,FLAG_PAYMENT_MISSING_DATE,FLAG_MULTIPLE_RECEIPTS,FLAG_INVALID_YEAR
270,1835,RIZAL,2023,0.0,0,14875,0,2737,2737,3000,3000,0,0,0,3000,29349.0,,,,,,,17,805,8000 TO PROCESSING FEE,,,,1,663,,10,736,,9,774,,10,804,,,,,,,,,,,20,175,,0,,,,2024-11-20,Anna,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000.0,3000.0,36000.0,,,2023-03-17,,2023-05-01,2023-06-10,2023-07-09,2023-08-10,,,,2023-12-20,False,False,False
271,1799,RIZAL,2023,0.0,0,0,20000,0,4308,0,0,0,4000,0,10000,38308.0,,,,,,,,,,14,644,,,,,6,720,OK,,,,,,,,,,2,871,OK,,,,19,173,OK,0,,,,2024-11-20,,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000.0,10000.0,120000.0,,,,2023-04-14,,2023-06-06,,,,2023-10-02,,2023-12-19,False,False,False
272,1725,RIZAL,2023,34700.0,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,56700.0,16,567,,7,593,,7,780,,4,622,,10,673,,6,719,,7,763,,3,798,,5,839,,9,877,,6,101,,11,162,,0,,,,2024-11-19,,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000.0,2000.0,24000.0,2023-01-16,2023-02-07,2023-03-07,2023-04-04,2023-05-10,2023-06-06,2023-07-07,2023-08-03,2023-09-05,2023-10-09,2023-11-06,2023-12-11,False,False,False
273,1724,RIZAL,2023,34700.0,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,56700.0,16,568,,7,594,,7,781,,4,623,,10,672,,6,718,,7,762,,3,799,,5,838,,9,878,,6,102,,11,163,,0,,,,2024-11-18,,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000.0,2000.0,24000.0,2023-01-16,2023-02-07,2023-03-07,2023-04-04,2023-05-10,2023-06-06,2023-07-07,2023-08-03,2023-09-05,2023-10-09,2023-11-06,2023-12-11,False,False,False
274,1710,RIZAL,2023,0.0,0,0,0,0,0,0,0,2000,0,0,0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,18,850,,,,,,,,,,,0,,,,2024-11-18,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,2023-09-18,,,,False,False,False
275,1710,RIZAL,2022,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,,0,,,0,,,,2024-11-18,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,,,False,False,False
276,1727,RIZAL,2023,0.0,2000,0,0,0,1000,0,1055,0,0,1100,0,5155.0,,,,27,775,,,,,,,,,,,26,751,,,,,10,803,,,,,,,,28,147,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,2023-02-27,,,,2023-06-26,,2023-08-10,,,2023-11-28,,False,False,False
277,1798,RIZAL,2023,0.0,0,1000,1000,0,0,0,500,0,5000,0,0,7500.0,,,,,,,13,797,OK,20,653,,,,,,,,,,,8,853,OK,,,,27,90,OK,,,,,,,0,,,,2024-11-21,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,2023-03-13,2023-04-20,,,,2023-08-08,,2023-10-27,,,False,False,False
279,1666,RIZAL,2023,0.0,1040,0,500,0,0,0,0,0,2100,0,0,3640.0,,,,8,596,,,,,10,631,,,,,,,,,,,,,,,,,,"894,072","OCTOBER 16,27",,,,,,,0,,,,2024-11-14,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,2023-02-08,,2023-04-10,,,,,,,,,True,True,False
280,1685,RIZAL,2023,0.0,1040,0,500,0,0,1050,0,1050,0,0,0,3640.0,,,,8,595,,,,,10,632,,,,,,,,9,771,,,,,7,771,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,2023-02-08,,2023-04-10,,,2023-07-09,,2023-09-07,,,,False,False,False
281,1677,RIZAL,2023,0.0,0,0,0,0,0,0,0,0,0,2500,0,2500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,146,,,,,0,,,,2024-11-15,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,2023-11-28,,False,False,False
282,1660,RIZAL,2023,3125.0,0,3125,3125,3125,3125,3000,3250,3125,3125,0,0,28125.0,25,579,,,,,13,794,,10,624,,11,677,,9,724,,17,780,,16,811,,15,847,,12,884,,,,,,,,0,,,,2024-11-12,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023-01-25,,2023-03-13,2023-04-10,2023-05-11,2023-06-09,2023-07-17,2023-08-16,2023-09-15,2023-10-12,,,False,False,False
283,1711,RIZAL,2023,0.0,0,0,0,10000,0,4000,4000,4000,0,8000,133949,163949.0,,,,,,,,,,,,,16,689,,,,,7,764,,9,802,,5,841,,,,,24,114,,13,166,"BLK 3 , LOT 38 F. PAYMENT",0,,,,2024-11-20,Anna,133949,133949,133949,133949,133949,133949,133949,133949,133949,133949,133949.0,133949.0,1607388.0,,,,,2023-05-16,,2023-07-07,2023-08-09,2023-09-05,,2023-11-24,2023-12-13,False,False,False
284,1682,RIZAL,2023,3125.0,3125,0,0,3500,0,3000,6250,0,0,0,0,19000.0,30,590,,13,763,,,,,,,,21,700,,,,,9,776,,21,818,,,,,,,,,,,,,,0,,,,2024-11-15,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023-01-30,2023-02-13,,,2023-05-21,,2023-07-09,2023-08-21,,,,,False,False,False
285,1681,RIZAL,2023,3125.0,3125,0,0,3500,0,3000,6250,0,0,0,0,19000.0,30,589,,13,764,,,,,,,,21,701,,,,,9,775,,21,817,,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023-01-30,2023-02-13,,,2023-05-21,,2023-07-09,2023-08-21,,,,,False,False,False
286,1681,RIZAL,2024,9000.0,0,0,3125,2500,0,0,0,0,0,0,0,14625.0,11,188,,,,,,,,10,408,,21,625,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2024-01-11,,,2024-04-10,2024-05-21,,,,,,,,False,False,False
287,1714,RIZAL,2024,0.0,0,0,0,13128,0,0,0,0,0,0,0,13128.0,,,,,,,,,,,,,21,623,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,2024-05-21,,,,,,,,False,False,False
288,536,BANCASI,2025,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,,,False,False,False
289,578,BANCASI,2023,0.0,0,0,0,0,0,0,1000,0,0,0,0,1000.0,,,,,,,,,,,,,,,,,,,,,,29,1,,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,2023-08-29,,,,,False,False,False
290,1767,RIZAL,2023,0.0,0,0,7475,0,0,0,0,0,3000,1500,0,11975.0,,,,,,,,,,11,639,,,,,,,,,,,,,,,,,3,875,OK,15,109,OK,,,,0,,,,2024-11-20,Anna,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,2023-04-11,,,,,,2023-10-03,2023-11-15,,False,False,False
291,1797,RIZAL,2023,0.0,0,0,0,0,0,1600,1600,2140,0,2140,2140,9620.0,,,,,,,,,,,,,,,,,,,10,779,OK,17,813,OK,11,844,OK,,,,22,113,OK,12,164,OK,0,,,,2024-11-20,,2140,2140,2140,2140,2140,2140,2140,2140,2140,2140,2140.0,2140.0,25680.0,,,,,,,2023-07-10,2023-08-17,2023-09-11,,2023-11-22,2023-12-12,False,False,False
292,1766,RIZAL,2023,0.0,0,0,1250,0,2167,0,1090,1090,0,2300,0,7897.0,,,,,,,,,,,,,,,,8,722,,,,,10,806,,18,865,,,,,28,151,,,,,0,,,,2024-11-20,Anna,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,2023-06-08,,2023-08-10,2023-09-18,,2023-11-28,,True,False,False
293,1778,RIZAL,2024,0.0,1400,0,1400,0,1000,0,1400,1400,0,0,0,6600.0,,,,8,362,OK,,,,5,505,,,,,27,828,OK,,,,27,883,OK,12,894,OK,,,,,,,,,,0,,,,2024-11-20,Anna,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,2024-02-08,,2024-04-05,,2024-06-27,,2024-08-27,2024-09-12,,,,False,False,False
294,1778,RIZAL,2023,0.0,0,800,1400,0,2900,0,0,1400,1000,1400,0,8900.0,,,,,,,30,615,OK,17,651,,,,,3,"732, 717",rtax2023 - OK,,,,,,,11,842,OK,16,892,bigas,28,131,OK,,,,0,,,,2024-11-20,Anna,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,2023-03-30,2023-04-17,,2023-06-03,,,2023-09-11,2023-10-16,2023-11-28,,False,True,False
295,1777,RIZAL,2023,0.0,0,0,2500,2500,2500,2500,2500,2500,2500,0,0,17500.0,,,,,,,,,,10,625,,15,682,ok,10,731,ok,19,781,ok,18,815,ok,18,856,ok,16,893,ok,,,,,,,0,,,,2024-11-20,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,2023-04-10,2023-05-15,2023-06-10,2023-07-19,2023-08-18,2023-09-18,2023-10-16,,,False,False,False
296,1678,RIZAL,2023,2000.0,5000,5000,0,5000,0,0,10000,0,10000,10000,0,47000.0,20,578,,24,774,,29,612,,,,,11,674,,,,,,,,4,852,,,,,10,883,,13,106,,,,,0,,,,2024-11-15,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023-01-20,2023-02-24,2023-03-29,,2023-05-11,,,2023-08-04,,2023-10-10,2023-11-13,,False,False,False
297,1701,RIZAL,2023,500.0,500,0,0,500,500,0,0,500,1095,1100,500,5195.0,16,571,,28,777,,,,,,,,15,683,DP,29,752,,,,,,,,5,833,,18,900,,28,118,,19,171,,0,,,,,,500,500,500,500,500,500,500,500,500,500,500.0,500.0,6000.0,2023-01-16,2023-02-28,,,2023-05-15,2023-06-29,,,2023-09-05,2023-10-18,2023-11-28,2023-12-19,False,False,False
298,1759,RIZAL,2023,1000.0,0,1000,0,1000,1000,0,0,1000,1065,1100,1000,8165.0,16,569,,,,,30,617,,,,,15,685,,29,754,,,,,,,,5,835,,18,899,,28,120,,19,169,,0,,,,2024-11-20,Anna,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000.0,1000.0,12000.0,2023-01-16,,2023-03-30,,2023-05-15,2023-06-29,,,2023-09-05,2023-10-18,2023-11-28,2023-12-19,False,False,False
299,1758,RIZAL,2023,1000.0,1000,1000,0,1000,1000,0,0,1000,977,1000,1000,8977.0,16,570,,28,776,,30,616,,,,,15,684,,29,753,,,,,,,,5,834,,18,898,,28,119,,19,170,,0,,,,,,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000.0,1000.0,12000.0,2023-01-16,2023-02-28,2023-03-30,,2023-05-15,2023-06-29,,,2023-09-05,2023-10-18,2023-11-28,2023-12-19,False,False,False
300,1731,RIZAL,2023,0.0,2000,0,1500,0,0,1000,0,0,0,0,0,4500.0,,,,13,765,DP,,,,15,646,,,,,,,,19,785,,,,,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,2023-02-13,,2023-04-15,,,2023-07-19,,,,,,False,False,False
301,1789,RIZAL,2023,1500.0,3000,2500,0,0,0,0,5000,0,0,0,0,12000.0,16,574,OK,17,768,OK,13,802,OK,,,,,,,,,,,,,14,809,OK,,,,,,,,,,,,,0,,,,2024-11-20,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023-01-16,2023-02-17,2023-03-13,,,,,2023-08-14,,,,,False,False,False
302,1745,RIZAL,2023,0.0,0,1000,2000,1000,1200,2000,1000,1000,1000,1400,0,11600.0,,,,,,,13,603,,10,636,,21,696,,8,727,,24,792,,26,825,,18,862,,15,889,,28,133,,,,,0,,,,2024-11-20,Anna,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,2023-03-13,2023-04-10,2023-05-21,2023-06-08,2023-07-24,2023-08-26,2023-09-18,2023-10-15,2023-11-28,,False,False,False
303,1744,RIZAL,2023,0.0,0,0,0,0,0,1083,0,0,0,3250,0,4333.0,,,,,,,,,,,,,,,,,,,21,790,,,,,,,,,,,26,153,,,,,0,,,,2024-11-20,Anna,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,2023-07-21,,,,2023-11-26,,False,False,False
304,1658,RIZAL,2023,0.0,0,0,0,0,0,2167,0,0,0,3250,0,5417.0,,,,,,,,,,,,,,,,,,,21,789,,,,,,,,,,,26,152,,,,,0,,,,2024-11-14,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,2023-07-21,,,,2023-11-26,,False,False,False
306,1742,RIZAL,2023,0.0,0,0,1083,10000,10000,5000,3000,5000,5000,5000,0,44083.0,,,,,,,,,,15,647,,15,692,,14,738,,19,783,,10,807,,18,859,,27,87,,28,130,,,,,0,,,,2024-11-20,Anna,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,2023-04-15,2023-05-15,2023-06-14,2023-07-19,2023-08-10,2023-09-18,2023-10-27,2023-11-28,,False,False,False
307,1676,RIZAL,2024,0.0,0,0,0,0,1000,1000,1000,1000,0,0,0,4000.0,,,,,,,,,,,,,,,,27,830,,30,982,,27,875,,29,1126,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,2024-06-27,2024-07-30,2024-08-27,2024-09-29,,,,False,False,False
308,1794,RIZAL,2024,0.0,1000,1500,2000,1500,0,4000,1500,1500,1500,0,0,14500.0,,,,22,396,OK,21,492,OK,29,533,,14,622,OK,,,,,"980,960","JULY 10-JULY 30,2024",27,878,OK,12,899,OK,28,1149,OK,,,,,,,0,,,,2024-11-20,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,2024-02-22,2024-03-21,2024-04-29,2024-05-14,,,2024-08-27,2024-09-12,2024-10-28,,,True,True,False
309,1795,RIZAL,2024,0.0,6000,1500,2000,1500,0,4000,1500,1500,1500,0,0,19500.0,,,,,"395,457",FEB.22 & FEB. 28 / OK,21,491,OK,29,532,,14,621,OK,,,,,"981,961",JULY 10 & JULY 30 / OK,27,877,OK,12,898,OK,28,1148,OK,,,,,,,0,,,,2024-11-20,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,2024-03-21,2024-04-29,2024-05-14,,,2024-08-27,2024-09-12,2024-10-28,,,True,True,False
311,61,MASAO,2023,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,,,False,False,False
314,567,BANCASI,2023,0.0,0,0,0,0,0,0,20000,0,0,0,0,20000.0,,,,,,,,,,,,,,,,,,,,,,1,19,,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,2023-08-01,,,,,False,False,False
315,1890,RIZAL,2023,3125.0,3125,3125,1042,0,0,1042,1042,0,1042,0,0,13543.0,30,588,,28,779,,27,609,,27,661,,,,,,,,9,773,,26,826,,,,,27,86,,,,,,,,0,,,,2024-11-14,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023-01-30,2023-02-28,2023-03-27,2023-04-27,,,2023-07-09,2023-08-26,,2023-10-27,,,False,False,False
316,1733,RIZAL,2023,0.0,0,0,0,10000,20000,3000,3000,3000,6000,0,232064,277064.0,,,,,,,,,,,,,16,691,,9,723,"100-RTAX( 20,100) TOTAL",9,769,,9,801,,5,840,,,"876,095",OCT. 6 & 27,,,,13,165,FULL PAYMENT,0,,,,2024-11-20,Anna,232064,232064,232064,232064,232064,232064,232064,232064,232064,232064,232064.0,232064.0,2784768.0,,,,,2023-05-16,2023-06-09,2023-07-09,2023-08-09,2023-09-05,,,2023-12-13,True,True,False
317,1674,RIZAL,2023,0.0,0,0,0,0,0,0,0,0,3510,3510,0,7020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,96,,28,117,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,2023-10-27,2023-11-28,,False,False,False
318,1690,RIZAL,2023,0.0,0,0,0,20000,32500,32500,32500,32500,32500,32500,32500,247500.0,,,,,,,,,,,,,6,"666, 667",10400 SA PROCESSING FEE AT MEMBERSHIP FEE,14,737,,9,768,,15,810,,18,848,,17,897,,14,107,,15,167,,0,,,,2024-11-15,Anna,32500,32500,32500,32500,32500,32500,32500,32500,32500,32500,32500.0,32500.0,390000.0,,,,,2023-05-06,2023-06-14,2023-07-09,2023-08-15,2023-09-18,2023-10-17,2023-11-14,2023-12-15,False,True,False
319,1730,RIZAL,2023,2937.0,2937,2937,2938,0,5874,0,5875,2937,0,5872,0,32307.0,18,577,OK,9,598,OK,13,791,OK,10,627,,,,,,"746,715",JUNE 3 & JUNE 21,,,,9,855,,18,858,,,,,,"129,112",NOV. 17 & NOV. 28,,,,0,,,,2024-11-19,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023-01-18,2023-02-09,2023-03-13,2023-04-10,,,,2023-08-09,2023-09-18,,,,True,True,False
320,1832,RIZAL,2023,0.0,3000,0,0,20000,0,0,0,0,0,8000,0,31000.0,,,,17,772,ok,,,,,,,26,708,,,,,,,,,,,,,,,,,28,"126,116",,,,,0,,,,2024-11-15,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,2023-02-17,,,2023-05-26,,,,,,2023-11-28,,False,True,False
321,1702,RIZAL,2023,0.0,0,1500,0,0,1500,0,0,0,0,500,0,3500.0,,,,,,,30,613,,,,,,,,3,713,,,,,,,,,,,,,,28,121,,,,,0,,,,2024-11-18,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,2023-03-30,,,2023-06-03,,,,,2023-11-28,,False,False,False
322,1805,RIZAL,2023,0.0,0,0,1500,1500,1400,1500,0,1500,0,1500,0,8900.0,,,,,,,,,,17,652,,22,702,OK,15,743,OK,19,784,OK,,,,11,843,OK,,,,28,132,OK,,,,0,,,,2024-11-21,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,2023-04-17,2023-05-22,2023-06-15,2023-07-19,,2023-09-11,,2023-11-28,,False,False,False
323,1746,RIZAL,2023,0.0,0,1000,2000,1000,1200,2000,1000,1000,1000,1400,0,11600.0,,,,,,,13,605,,10,634,,21,697,,8,725,,24,794,,26,824,,18,863,,15,890,,28,134,,,,,0,,,,2024-11-20,Anna,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,2023-03-13,2023-04-10,2023-05-21,2023-06-08,2023-07-24,2023-08-26,2023-09-18,2023-10-15,2023-11-28,,False,False,False
324,1747,RIZAL,2023,0.0,0,1000,2000,1000,1200,2000,1000,1000,1000,1400,0,11600.0,,,,,,,13,604,,10,637,,21,699,,8,729,,24,793,,26,821,,18,864,,15,887,,28,135,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,2023-03-13,2023-04-10,2023-05-21,2023-06-08,2023-07-24,2023-08-26,2023-09-18,2023-10-15,2023-11-28,,False,False,False
325,1796,RIZAL,2023,0.0,0,1000,2000,1000,1200,2000,1000,1000,1000,1400,0,11600.0,,,,,,,13,602,DP / OK,10,635,,21,698,OK,8,726,OK,24,795,OK,26,822,OK,18,861,OK,15,891,OK,28,136,OK,,,,0,,,,2024-11-20,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,2023-03-13,2023-04-10,2023-05-21,2023-06-08,2023-07-24,2023-08-26,2023-09-18,2023-10-15,2023-11-28,,False,False,False
326,1752,RIZAL,2023,0.0,0,1000,2000,1000,1200,2000,1000,1000,1000,1400,0,11600.0,,,,,,,13,601,,10,633,,21,695,,8,728,,24,791,,26,823,,18,860,,15,888,,28,137,,,,,0,,,,2024-11-20,Anna,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,2023-03-13,2023-04-10,2023-05-21,2023-06-08,2023-07-24,2023-08-26,2023-09-18,2023-10-15,2023-11-28,,False,False,False
327,1771,RIZAL,2023,0.0,0,0,0,1300,2500,0,3800,0,2500,1300,0,11400.0,,,,,,,,,,,,,21,694,OK,23,750,OK,,,,,"797,829",AUG.1& 26-OK,,,,3,872,OK,28,143,OK,,,,0,,,,2024-11-20,Anna,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,2023-05-21,2023-06-23,,,,2023-10-03,2023-11-28,,True,True,False
328,1892,RIZAL,2023,0.0,0,0,0,1200,0,0,1200,0,0,1200,0,3600.0,,,,,,,,,,,,,21,693,OK,,,,,,,26,828,OK,,,,,,,28,144,OK,,,,0,,,,2024-11-20,Anna,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,2023-05-21,,,2023-08-26,,,2023-11-28,,False,False,False
329,508,MASAO,2023,0.0,0,0,0,0,0,0,0,0,0,1000,0,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,149,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,2023-11-28,,False,False,False
330,1663,RIZAL,2023,0.0,0,0,0,0,0,0,0,0,0,5000,0,5000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,150,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,2023-11-28,,False,False,False
331,1775,RIZAL,2024,0.0,1525,0,0,0,0,0,0,0,0,0,0,1525.0,,,,29,460,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,2024-11-20,Anna,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,2024-02-29,,,,,,,,,,,False,False,False
332,1731,RIZAL,2025,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,,,False,False,False
333,1892,RIZAL,2024,1200.0,2500,1200,1200,1200,1200,0,0,1200,1200,0,0,10900.0,17,197,"DEC 30,2023-OK",22,387,OK,14,476,OK,12,519,,14,616,OK,27,804,OK,,,,,,,12,891,OK,28,1453,OK,,,,,,,0,,,,2024-11-20,Anna,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2024-01-17,2024-02-22,2024-03-14,2024-04-12,2024-05-14,2024-06-27,,,2024-09-12,2024-10-28,,,False,False,False
334,1696,RIZAL,2024,0.0,5000,1000,1000,0,1000,0,0,2000,0,0,0,10000.0,,,,22,389,,14,478,,12,523,,,,,27,820,,,,,,,,12,896,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,2024-02-22,2024-03-14,2024-04-12,,2024-06-27,,,2024-09-12,,,,False,False,False
335,1696,RIZAL,2025,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,,,False,False,False
336,1832,RIZAL,2025,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,,,False,False,False
337,1832,RIZAL,2024,3000.0,0,0,0,0,0,0,0,0,0,0,0,3000.0,19,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2024-01-19,,,,,,,,,,,,False,False,False
338,1894,RIZAL,2025,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,,,False,False,False
339,1770,RIZAL,2023,0.0,0,0,0,0,0,0,0,4000,4000,0,4000,12000.0,,,,,,,,,,,,,,,,,,,,,,31,832,100-RTAX,27,868,OK,24,901,OK,,,,20,174,OK,0,,,,2024-11-20,Anna,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000.0,4000.0,48000.0,,,,,,,,2023-08-31,2023-09-27,2023-10-24,,2023-12-20,False,False,False
340,1740,RIZAL,2023,0.0,0,22875,0,0,0,0,3000,0,0,0,6000,31875.0,,,,,,,17,804,,,,,,,,,,,,,,10,805,,,,,,,,,,,20,176,,0,,,,2024-11-20,Anna,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000.0,6000.0,72000.0,,,2023-03-17,,,,,2023-08-10,,,,2023-12-20,False,False,False
341,1740,RIZAL,2025,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,,,False,False,False
342,1815,RIZAL,2024,0.0,0,0,18000,0,0,0,0,0,0,0,0,18000.0,,,,,,,,,,11,512,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,2024-11-22,Anna,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,2024-04-11,,,,,,,,,False,False,False
